mandt,kunnr,land1,name1,name2,ort01,pstlz,regio,sortl,stras,telf1,telfx,xcpdk,adrnr,mcod1,mcod2,mcod3,anred,aufsd,bahne,bahns,bbbnr,bbsnr,begru,brsch,bubkz,datlt,erdat,ernam,exabl,faksd,fiskn,knazk,knrza,konzs,ktokd,kukla,lifnr,lifsd,locco,loevm,name3,name4,niels,ort02,pfach,pstl2,counc,cityc,rpmkr,sperr,spras,stcd1,stcd2,stkza,stkzu,telbx,telf2,teltx,telx1,lzone,xzemp,vbund,stceg,dear1,dear2,dear3,dear4,dear5,gform,bran1,bran2,bran3,bran4,bran5,ekont,umsat,umjah,uwaer,jmzah,jmjah,katr1,katr2,katr3,katr4,katr5,katr6,katr7,katr8,katr9,katr10,stkzn,umsa1,txjcd,periv,abrvw,inspbydebi,inspatdebi,ktocd,pfort,werks,dtams,dtaws,duefl,hzuor,sperz,etikg,civve,milve,kdkg1,kdkg2,kdkg3,kdkg4,kdkg5,xknza,fityp,stcdt,stcd3,stcd4,stcd5,stcd6,xicms,xxipi,xsubt,cfopc,txlw1,txlw2,ccc01,ccc02,ccc03,ccc04,cassd,knurl,j_1kfrepre,j_1kftbus,j_1kftind,confs,updat,uptim,nodel,dear6,cvp_xblck,suframa,rg,exp,uf,rgdate,ric,rne,rnedate,cnae,legalnat,crtn,icmstaxpay,indtyp,tdt,comsize,decregpc,vso_r_palhgt,vso_r_pal_ul,vso_r_pk_mat,vso_r_matpal,vso_r_i_no_lyr,vso_r_one_mat,vso_r_one_sort,vso_r_uld_side,vso_r_load_pref,vso_r_dpoint,alc,pmt_office,fee_schedule,duns,duns4,sam_ue_id,sam_eft_ind,psofg,psois,pson1,pson2,pson3,psovn,psotl,psohs,psost,psoo1,psoo2,psoo3,psoo4,psoo5,operation_flag,is_deleted,recordstamp
100,0000000001,AU,Test,,Territory,2612,ACT,TEST,,,,,23110,TEST,,TERRITORY,Mr. and Mrs.,,,,,,,,,,2022-02-28,MAHITHA,,,,,,,0004,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
50,0000000002,US,Test,,Dallas,75250,,TEST,,,,,23111,TEST,,DALLAS,Mr. and Mrs.,,,,,,,,,,2022-02-28,MAHITHA,,,,,,,0004,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-28 07:08:08.586511+00:00
100,0000000002,US,Test,,Dallas,75250,,TEST,,,,,23111,TEST,,DALLAS,Mr. and Mrs.,,,,,,,,,,2022-02-28,MAHITHA,,,,,,,0004,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
50,0000000003,US,Testing,,,,,,,,,,23112,TESTING,,,,,,,,,,,,,2022-02-28,MAHITHA,,,,,,,0001,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-28 07:24:44.995446+00:00
100,0000000003,US,Testing,,,,,,,,,,23112,TESTING,,,,,,,,,,,,,2022-02-28,MAHITHA,,,,,,,0001,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
50,0000000004,US,xyz,,,,,,,,,,23113,XYZ,,,Company,,,,,,,,,,2022-02-28,MAHITHA,,,,,,,0001,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-28 07:38:47.634408+00:00
50,0000000004,US,xyz,,,75250,,,Dallas,,,,23113,XYZ,,,Company,1.0,,,,,,,,,2022-02-28,MAHITHA,,,,,,,0001,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-28 08:35:53.009540+00:00
50,0000000004,US,xyz,,,75250,,,Dallas,,,,23113,XYZ,,,Company,1.0,,,,,,,,,2022-02-28,MAHITHA,,1.0,,,,,0001,,,1.0,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-28 08:37:51.114184+00:00
50,0000000004,US,xyz,,,75250,,,Dallas,,,,23113,XYZ,,,Company,,,,,,,,,,2022-02-28,MAHITHA,,,,,,,0001,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-28 07:53:59.140228+00:00
100,0000000004,US,xyz,,,75250,,,Dallas,,,,23113,XYZ,,,Company,1.0,,,,,,,,,2022-02-28,MAHITHA,,1.0,,,,,0001,,,1.0,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
50,0000000005,US,Company,,,,,TEST,,,,,23114,COMPANY,,,Mr.,,,,,,,,,,2022-02-28,MAHITHA,,,,,,,0001,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-28 13:58:15.700510+00:00
50,0000000005,US,Company,,,,,TEST,,,,,23114,COMPANY,,,Mr.,,,,,,,,,,2022-02-28,MAHITHA,,,,,,,0001,,,,,X,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-01 04:24:49.532635+00:00
100,0000000005,US,Company,,,,,TEST,,,,,23114,COMPANY,,,Mr.,,,,,,,,,,2022-02-28,MAHITHA,,,,,,,0001,,,,,X,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
50,0000000006,US,abcd,,,75250,CA,TEST,Dallas,,,,23115,ABCD,,,Company,,,,,,,,,,2022-03-01,MAHITHA,,,,,,,0001,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-01 06:06:14.868918+00:00
50,0000000006,US,abcde,,,75250,CA,TEST,Dallas,,,,23115,ABCDE,,,Company,,,,,,,,,,2022-03-01,MAHITHA,,,,,,,0001,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-01 06:06:56.102061+00:00
50,0000000006,US,abcde,,,75250,CA,TEST,Dallas,,,,23115,ABCDE,,,Company,,,,,,,,,,2022-03-01,MAHITHA,,,,,,,0001,,,,,X,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-01 06:39:32.018154+00:00
100,0000000006,US,abcde,,,75250,CA,TEST,Dallas,,,,23115,ABCDE,,,Company,,,,,,,,,,2022-03-01,MAHITHA,,,,,,,0001,,,,,X,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
250,0000000003,NL,Noval Ltd,,Amsterdam,0015 AH,,,65 North way,,,,22981,NOVAL LTD,,AMSTERDAM,Company,,,,,,,,,,2022-01-13,PKADARI,,,,,,,DEBI,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:42:04.648706+00:00
50,0001000038,DE,customer-standard,,Hamburg,,02,CUSTOMER,,,,,23086,CUSTOMER-STANDARD,,HAMBURG,Company,,,,,,,,,,2022-01-30,SATISHE,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:42:04.648706+00:00
50,0001000040,JP,customer-standard,,Tokyo,,13,CUSTOMER,,,,,23091,CUSTOMER-STANDARD,,TOKYO,Company,,,,,,,,,,2022-02-01,SATISHE,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-01 08:17:24.101993+00:00
50,0001000040,JP,customer-JP-JAPAN,,Tokyo,,13,CUSTOMER,,,,,23091,CUSTOMER-JP-JAPAN,,TOKYO,Company,,,,,,,,,,2022-02-01,SATISHE,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-04 19:29:05.196930+00:00
50,0001000040,JP,customer-Tokyo,,Tokyo,,13,TOKYO,,,,,23091,CUSTOMER-TOKYO,,TOKYO,Company,,,,,,,,,,2022-02-01,SATISHE,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-29 07:51:11.419768+00:00
100,0001000040,JP,customer-Tokyo,,Tokyo,,13,TOKYO,,,,,23091,CUSTOMER-TOKYO,,TOKYO,Company,,,,,,,,,,2022-02-01,SATISHE,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
50,0001000046,CA,customer,,Toronto,50001,ON,CUSTOMER,,,,,23117,CUSTOMER,,TORONTO,Company,,,,,,,,,,2022-03-03,SATISHE,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-03 11:05:02.620685+00:00
50,0001000046,US,customer-Texas,,Dallas,50001,TX,TEXAS,,,,,23117,CUSTOMER-TEXAS,,DALLAS,Company,,,,,,,,,,2022-03-03,SATISHE,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-29 06:38:28.568820+00:00
50,0001000046,US,customer-Texas,,Dallas,50001,TX,TEXAS,,,,,23117,CUSTOMER-TEXAS,,DALLAS,Company,,,,,,,,,,2022-03-03,SATISHE,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-29 06:38:38.276608+00:00
100,0001000046,US,customer-Texas,,Dallas,50001,TX,TEXAS,,,,,23117,CUSTOMER-TEXAS,,DALLAS,Company,,,,,,,,,,2022-03-03,SATISHE,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
50,0001000047,DE,customer-g,,Hamburg,50001,02,CUSTOMER,,,,,23118,CUSTOMER-G,,HAMBURG,Company,,,,,,,,,,2022-03-03,SATISHE,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-03 11:42:00.106700+00:00
100,0001000047,DE,customer-g,,Hamburg,50001,02,CUSTOMER,,,,,23118,CUSTOMER-G,,HAMBURG,Company,,,,,,,,,,2022-03-03,SATISHE,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
50,0001100001,JP,customer-EXPORT,,TOKYO,,13,JAPAN,,,,,23157,CUSTOMER-EXPORT,,TOKYO,Company,,,,,,,,,,2022-03-18,SATISHE,,,,,,,1100,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-18 11:29:36.445129+00:00
100,0001100001,JP,customer-EXPORT,,TOKYO,,13,JAPAN,,,,,23157,CUSTOMER-EXPORT,,TOKYO,Company,,,,,,,,,,2022-03-18,SATISHE,,,,,,,1100,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
50,0001000038,DE,customer-GE-Hamburg,,Hamburg,,02,CUSTOMER,,,,,23086,CUSTOMER-GE-HAMBURG,,HAMBURG,Company,,,,,,,,,,2022-01-30,SATISHE,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-04 19:28:06.595977+00:00
50,0001000038,DE,customer-Berlin,,Berlin,,11,BERLIN,,,,,23086,CUSTOMER-BERLIN,,BERLIN,Company,,,,,,,,,,2022-01-30,SATISHE,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-29 07:55:21.820438+00:00
100,0001000038,DE,customer-Berlin,,Berlin,,11,BERLIN,,,,,23086,CUSTOMER-BERLIN,,BERLIN,Company,,,,,,,,,,2022-01-30,SATISHE,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
50,0001000051,DE,CUSTOMER04,,Indiana,50001,02,CUSTOMER,Metrotech Center 77711,(760) 360-6900,(760) 360-6900,,23128,CUSTOMER04,,INDIANA,Company,,,,,,,,,,2022-03-07,SATISHE,X,,,,,,1000,,,,,,,,,,112.0,50003.0,,,,,E,,,,,,8099121212.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-07 11:21:25.947515+00:00
50,0001000051,DE,CUSTOMER-Bavaria,,Bavaria,50001,09,BAVARIA,Metrotech Center 77711,(760) 360-6900,(760) 360-6900,,23128,CUSTOMER-BAVARIA,,BAVARIA,Company,,,,,,,,,,2022-03-07,SATISHE,X,,,,,,1000,,,,,,,,,,112.0,50003.0,,,,,E,,,,,,8099121212.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-29 07:56:31.480573+00:00
100,0001000051,DE,CUSTOMER-Bavaria,,Bavaria,50001,09,BAVARIA,Metrotech Center 77711,(760) 360-6900,(760) 360-6900,,23128,CUSTOMER-BAVARIA,,BAVARIA,Company,,,,,,,,,,2022-03-07,SATISHE,X,,,,,,1000,,,,,,,,,,112.0,50003.0,,,,,E,,,,,,8099121212.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
50,0001000052,JP,CUSTOMER05,,TOKYO,6000112,13,CUSTOMER, 77,(760) 360-6900,(760) 360-6900,,23131,CUSTOMER05,,TOKYO,Company,,,,,,,,,,2022-03-07,SATISHE,X,,,,,,1000,2.0,,,,,,,1.0,,112.0,6000112.0,,,,,E,,,,,,8099121212.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-07 11:45:54.972297+00:00
50,0001000052,JP,customer-Tokyo,,TOKYO,6000112,13,TOKYO, 77,(760) 360-6900,(760) 360-6900,,23131,CUSTOMER-TOKYO,,TOKYO,Company,,,,,,,,,,2022-03-07,SATISHE,X,,,,,,1000,2.0,,,,,,,1.0,,112.0,6000112.0,,,,,E,,,,,,8099121212.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-29 07:51:43.676700+00:00
100,0001000052,JP,customer-Tokyo,,TOKYO,6000112,13,TOKYO, 77,(760) 360-6900,(760) 360-6900,,23131,CUSTOMER-TOKYO,,TOKYO,Company,,,,,,,,,,2022-03-07,SATISHE,X,,,,,,1000,2.0,,,,,,,1.0,,112.0,6000112.0,,,,,E,,,,,,8099121212.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
50,0001000057,DE,customer-GE-Hamburg,,Hamburg,60001,02,HAMBURG,,,,,23149,CUSTOMER-GE-HAMBURG,,HAMBURG,Company,,,,,,,,,,2022-03-12,SATISHE,X,,,,,,1000,2.0,,,,,,,1.0,,,,,,,,E,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-17 18:12:54.204099+00:00
50,0001000057,DE,customer-Hamburg,,Hamburg,60001,02,HAMBURG,,,,,23149,CUSTOMER-HAMBURG,,HAMBURG,Company,,,,,,,,,,2022-03-12,SATISHE,X,,,,,,1000,2.0,,,,,,,1.0,,,,,,,,E,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-29 07:56:44.863785+00:00
100,0001000057,DE,customer-Hamburg,,Hamburg,60001,02,HAMBURG,,,,,23149,CUSTOMER-HAMBURG,,HAMBURG,Company,,,,,,,,,,2022-03-12,SATISHE,X,,,,,,1000,2.0,,,,,,,1.0,,,,,,,,E,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
50,0001000058,JP,customer-JP-JAPAN,,TOKYO,6000112,13,JAPAN, 123,,,,23152,CUSTOMER-JP-JAPAN,,TOKYO,Company,,,,,,,,,,2022-03-14,SATISHE,X,,,,,,1000,2.0,,,,,,,1.0,,112.0,6000112.0,,,,,E,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-17 18:12:54.204099+00:00
50,0001000058,JP,customer-Tokyo,,TOKYO,6000112,13,TOKYO, 123,,,,23152,CUSTOMER-TOKYO,,TOKYO,Company,,,,,,,,,,2022-03-14,SATISHE,X,,,,,,1000,2.0,,,,,,,1.0,,112.0,6000112.0,,,,,E,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-29 07:52:08.574902+00:00
100,0001000058,JP,customer-Tokyo,,TOKYO,6000112,13,TOKYO, 123,,,,23152,CUSTOMER-TOKYO,,TOKYO,Company,,,,,,,,,,2022-03-14,SATISHE,X,,,,,,1000,2.0,,,,,,,1.0,,112.0,6000112.0,,,,,E,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
