MANDT,BUKRS,BELNR,GJAHR,BUZEI,BUZID,AUGDT,AUGCP,AUGBL,BSCHL,KOART,UMSKZ,UMSKS,ZUMSK,SHKZG,GSBER,PARGB,MWSKZ,QSSKZ,DMBTR,WRBTR,KZBTR,PSWBT,PSWSL,TXBHW,TXBFW,MWSTS,WMWST,HWBAS,FWBAS,HWZUZ,FWZUZ,SHZUZ,STEKZ,MWART,TXGRP,KTOSL,QSSHB,KURSR,GBETR,BDIFF,BDIF2,VALUT,ZUONR,SGTXT,ZINKZ,VBUND,BEWAR,ALTKT,VORGN,FDLEV,FDGRP,FDWBT,FDTAG,FKONT,KOKRS,KOSTL,PROJN,AUFNR,VBELN,VBEL2,POSN2,ETEN2,ANLN1,ANLN2,ANBWA,BZDAT,PERNR,XUMSW,XHRES,XKRES,XOPVW,XCPDD,XSKST,XSAUF,XSPRO,XSERG,XFAKT,XUMAN,XANET,XSKRL,XINVE,XPANZ,XAUTO,XNCOP,XZAHL,SAKNR,HKONT,KUNNR,LIFNR,FILKD,XBILK,GVTYP,HZUON,ZFBDT,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,SKFBT,SKNTO,WSKTO,ZLSCH,ZLSPR,ZBFIX,HBKID,BVTYP,NEBTR,MWSK1,DMBT1,WRBT1,MWSK2,DMBT2,WRBT2,MWSK3,DMBT3,WRBT3,REBZG,REBZJ,REBZZ,REBZT,ZOLLT,ZOLLD,LZBKZ,LANDL,DIEKZ,SAMNR,ABPER,VRSKZ,VRSDT,DISBN,DISBJ,DISBZ,WVERW,ANFBN,ANFBJ,ANFBU,ANFAE,BLNBT,BLNKZ,BLNPZ,MSCHL,MANSP,MADAT,MANST,MABER,ESRNR,ESRRE,ESRPZ,KLIBT,QSZNR,QBSHB,QSFBT,NAVHW,NAVFW,MATNR,WERKS,MENGE,MEINS,ERFMG,ERFME,BPMNG,BPRME,EBELN,EBELP,ZEKKN,ELIKZ,VPRSV,PEINH,BWKEY,BWTAR,BUSTW,REWRT,REWWR,BONFB,BUALT,PSALT,NPREI,TBTKZ,SPGRP,SPGRM,SPGRT,SPGRG,SPGRV,SPGRQ,STCEG,EGBLD,EGLLD,RSTGR,RYACQ,RPACQ,RDIFF,RDIF2,PRCTR,XHKOM,VNAME,RECID,EGRUP,VPTNR,VERTT,VERTN,VBEWA,DEPOT,TXJCD,IMKEY,DABRZ,POPTS,FIPOS,KSTRG,NPLNR,AUFPL,APLZL,PROJK,PAOBJNR,PASUBNR,SPGRS,SPGRC,BTYPE,ETYPE,XEGDR,LNRAN,HRKFT,DMBE2,DMBE3,DMB21,DMB22,DMB23,DMB31,DMB32,DMB33,MWST2,MWST3,NAVH2,NAVH3,SKNT2,SKNT3,BDIF3,RDIF3,HWMET,GLUPM,XRAGL,UZAWE,LOKKT,FISTL,GEBER,STBUK,TXBH2,TXBH3,PPRCT,XREF1,XREF2,KBLNR,KBLPOS,STTAX,FKBER,OBZEI,XNEGP,RFZEI,CCBTC,KKBER,EMPFB,XREF3,DTWS1,DTWS2,DTWS3,DTWS4,GRICD,GRIRG,GITYP,XPYPR,KIDNO,ABSBT,IDXSP,LINFV,KONTT,KONTL,TXDAT,AGZEI,PYCUR,PYAMT,BUPLA,SECCO,LSTAR,CESSION_KZ,PRZNR,PPDIFF,PPDIF2,PPDIF3,PENLC1,PENLC2,PENLC3,PENFC,PENDAYS,PENRC,GRANT_NBR,SCTAX,FKBER_LONG,GMVKZ,SRTYPE,INTRENO,MEASURE,AUGGJ,PPA_EX_IND,DOCLN,SEGMENT,PSEGMENT,PFKBER,HKTID,KSTAR,XLGCLR,TAXPS,PAYS_PROV,PAYS_TRAN,MNDID,XFRGE_BSEG,SQUAN,ACROBJTYPE,ACROBJ_ID,ACRSOBJ_ID,ACRITMTYPE,VALOBJTYPE,VALOBJ_ID,VALSOBJ_ID,RE_BUKRS,RE_ACCOUNT,PGEBER,PGRANT_NBR,BUDGET_PD,PBUDGET_PD,J_1TPBUPL,PEROP_BEG,PEROP_END,FASTPAY,IGNR_IVREF,FMFGUS_KEY,FMXDOCNR,FMXYEAR,FMXDOCLN,FMXZEKKN,PRODPER,GST_PART,PLC_SUP,HSN_SAC,IRN,RECRF,INWARD_NO,INWARD_DT,GROUND_NO,GROUND_DT,GROUND_TYP,PYMTKEY,OPERATION_FLAG,IS_DELETED,RECORDSTAMP,WAERS
250,USA1,5000000010,2022,1,M,,,,89,M,,,,S,,,,,400.0,400.0,,400.0,USD,,,,,,,,,,,,,BSX,,,,,,2022-02-02,,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,792000,,0000809006,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,1000.0,2.0,G,2.0,G,2.0,G,4500000054.0,10.0,,,S,,1000.0,,WE01,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 07:46:07.770048+00:00,GBP
250,USA1,5000000012,2022,1,M,,,,89,M,,,,S,,,,,1000.0,1000.0,,1000.0,USD,,,,,,,,,,,,,BSX,,,,,,2022-02-02,,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,792000,,0000809006,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,1000.0,5.0,G,5.0,G,5.0,G,4500000054.0,10.0,,,S,,1000.0,,WE01,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 07:52:59.533466+00:00,EUR
250,USA1,5000000000,2022,1,M,,,,89,M,,,,S,,,,,10.0,10.0,,10.0,USD,,,,,,,,,,,,,BSX,,,,,,2022-01-17,,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,792000,,TEST,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST CPG1,1000.0,1.0,EA,1.0,EA,1.0,EA,4500000000.0,10.0,,,S,,1000.0,,WE01,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,USD
250,USA1,5000000001,2022,1,M,,,,89,M,,,,S,,,,,10.0,10.0,,10.0,USD,,,,,,,,,,,,,BSX,,,,,,2022-01-19,,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,792000,,TEST,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST CPG1,1000.0,1.0,EA,1.0,EA,1.0,EA,4500000002.0,10.0,,,S,,1000.0,,WE01,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,EUR
250,USA1,5000000002,2022,1,M,,,,89,M,,,,S,,,,,10.0,10.0,,10.0,USD,,,,,,,,,,,,,BSX,,,,,,2022-01-20,,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,792000,,TEST,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST CPG1,1000.0,1.0,EA,1.0,EA,1.0,EA,4500000002.0,10.0,,,S,,1000.0,,WE01,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,EUR
250,EU01,5000000000,2022,1,M,,,,89,M,,,,S,,,,,100.0,100.0,,100.0,EUR,,,,,,,,,,,,,BSX,,,,,,2022-01-20,,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,300000,,TEST EU,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST ROH EU,2000.0,10.0,EA,10.0,EA,10.0,EA,4500000003.0,10.0,,,V,,2000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,EUR
50,C001,5105600120,2022,2,S,,,,91,S,,,,H,1.0,,I0,,1500.0,1500.0,,1500.0,USD,1500.0,1500.0,,,,,,,,,,1.0,KBS,,,,,,2022-02-02,450000001600010.0,,,C002,,,RMRP,,,,,,C001,US014000,,,,150.0,10.0,,,,,,,,,X,,,,,,,,,,,,,,,,,500020,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000077,1000.0,5.0,EA,5.0,EA,5.0,EA,4500000016.0,10.0,1.0,,,,1000.0,,RE02,,,,,,,,,,,,,,,,,,,,,,US01PURCH,,,,,,,,,,CA0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500020.0,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-02 15:00:26.340346+00:00,USD
100,C001,5105600120,2022,2,S,,,,91,S,,,,H,1.0,,I0,,1500.0,1500.0,,1500.0,USD,1500.0,1500.0,,,,,,,,,,1.0,KBS,,,,,,2022-02-02,450000001600010.0,,,C002,,,RMRP,,,,,,C001,US014000,,,,150.0,10.0,,,,,,,,,X,,,,,,,,,,,,,,,,,500020,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000077,1000.0,5.0,EA,5.0,EA,5.0,EA,4500000016.0,10.0,1.0,,,,1000.0,,RE02,,,,,,,,,,,,,,,,,,,,,,US01PURCH,,,,,,,,,,CA0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500020.0,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:41:46.305660+00:00,EUR
50,C001,5105600121,2022,2,S,,,,91,S,,,,H,1.0,,I1,,3000.0,3000.0,,3000.0,USD,,,,,,,,,,,,1.0,KBS,,,,,,2022-02-02,,,,C002,,,RMRP,,,,,,C001,US011770,,,,148.0,10.0,,,,,,,,,X,,,,,,,,,,,,,,,,,510020,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000077,1000.0,10.0,EA,10.0,EA,10.0,EA,4500000015.0,10.0,1.0,,,,1000.0,,RE02,,,,,,,,,,,,,,,,,,,,,,US01ELHC10,,,,,,,,,,CA0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510020.0,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-02 16:46:14.251862+00:00,USD
100,C001,5105600121,2022,2,S,,,,91,S,,,,H,1.0,,I1,,3000.0,3000.0,,3000.0,USD,,,,,,,,,,,,1.0,KBS,,,,,,2022-02-02,,,,C002,,,RMRP,,,,,,C001,US011770,,,,148.0,10.0,,,,,,,,,X,,,,,,,,,,,,,,,,,510020,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000077,1000.0,10.0,EA,10.0,EA,10.0,EA,4500000015.0,10.0,1.0,,,,1000.0,,RE02,,,,,,,,,,,,,,,,,,,,,,US01ELHC10,,,,,,,,,,CA0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510020.0,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:41:46.305660+00:00,EUR
250,USA1,5000000007,2022,2,W,,,,96,S,,,,H,,,,,500.0,500.0,,500.0,USD,,,,,,,,,,,,,WRX,,,,,,2022-01-27,450000002600010.0,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,0000244479,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST ROH,1000.0,10.0,G,10.0,G,10.0,G,4500000026.0,10.0,,,V,,1000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0225000000012e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,GBP
250,USA1,5000000017,2022,2,W,,,,96,S,,,,H,,,,,40.0,40.0,,40.0,USD,,,,,,,,,,,,,WRX,,,,,,2022-02-03,450000005400010.0,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,0000809006,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,1000.0,1.0,G,1.0,G,1.0,G,4500000054.0,10.0,,,S,,1000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0225000000029002e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 09:09:51.467996+00:00,EUR
250,USA1,5000000008,2022,2,W,,,,96,S,,,,H,,,,,400.0,400.0,,400.0,USD,,,,,,,,,,,,,WRX,,,,,,2022-02-02,450000005300010.0,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,0000809006,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,1000.0,10.0,G,10.0,G,10.0,G,4500000053.0,10.0,,,S,,1000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.022500000002e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 07:01:24.977325+00:00,USD
250,USA1,5000000009,2022,2,W,,,,96,S,,,,H,,,,,120.0,120.0,,120.0,USD,,,,,,,,,,,,,WRX,,,,,,2022-02-02,450000005400010.0,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,0000809006,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,1000.0,3.0,G,3.0,G,3.0,G,4500000054.0,10.0,,,S,,1000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0225000000021002e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 07:39:44.127349+00:00,EUR
250,USA1,5000000010,2022,2,W,,,,96,S,,,,H,,,,,80.0,80.0,,80.0,USD,,,,,,,,,,,,,WRX,,,,,,2022-02-02,450000005400010.0,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,0000809006,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,1000.0,2.0,G,2.0,G,2.0,G,4500000054.0,10.0,,,S,,1000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0225000000022e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 07:46:07.770048+00:00,EUR
250,USA1,5000000012,2022,2,W,,,,96,S,,,,H,,,,,200.0,200.0,,200.0,USD,,,,,,,,,,,,,WRX,,,,,,2022-02-02,450000005400010.0,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,0000809006,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,1000.0,5.0,G,5.0,G,5.0,G,4500000054.0,10.0,,,S,,1000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0225000000024e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 07:52:59.533466+00:00,EUR
250,USA1,5000000000,2022,2,W,,,,96,S,,,,H,,,,,100.0,100.0,,100.0,USD,,,,,,,,,,,,,WRX,,,,,,2022-01-17,450000000000010.0,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,TEST,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST CPG1,1000.0,1.0,EA,1.0,EA,1.0,EA,4500000000.0,10.0,,,S,,1000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,USD
250,USA1,5000000001,2022,2,W,,,,96,S,,,,H,,,,,100.0,100.0,,100.0,USD,,,,,,,,,,,,,WRX,,,,,,2022-01-19,450000000200010.0,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,TEST,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST CPG1,1000.0,1.0,EA,1.0,EA,1.0,EA,4500000002.0,10.0,,,S,,1000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,EUR
250,USA1,5000000002,2022,2,W,,,,96,S,,,,H,,,,,100.0,100.0,,100.0,USD,,,,,,,,,,,,,WRX,,,,,,2022-01-20,450000000200010.0,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,TEST,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST CPG1,1000.0,1.0,EA,1.0,EA,1.0,EA,4500000002.0,10.0,,,S,,1000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,USD
250,USA1,5000000003,2022,2,W,,,,96,S,,,,H,,,,,400.0,400.0,,400.0,USD,,,,,,,,,,,,,WRX,,,,,,2022-01-21,450000000700010.0,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,TEST,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST CPG,1000.0,4.0,EA,4.0,EA,4.0,EA,4500000007.0,10.0,,,V,,1000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0225000000004e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,EUR
250,USA1,5000000004,2022,2,W,,,,96,S,,,,H,,,,,200.0,200.0,,200.0,USD,,,,,,,,,,,,,WRX,,,,,,2022-01-21,450000001000010.0,,,,,,RMWE,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,TEST,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST CPG,1000.0,2.0,EA,2.0,EA,2.0,EA,4500000010.0,10.0,,,V,,1000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0225000000005002e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,GBP
250,USA1,4900000013,2022,1,W,,,,96,S,,,,H,,,,,100.0,100.0,,100.0,USD,,,,,,,,,,,,,WRX,,,,,,2022-01-21,450000000600010.0,,,,,,RMWL,,,,,,CYMB,,,,80000014.0,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,V2000,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028118297C,1000.0,10.0,EA,10.0,EA,10.0,EA,4500000006.0,10.0,,,S,,1000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,EUR
250,USA1,4900000025,2022,1,W,,,,96,S,,,,H,,,,,100.0,100.0,,100.0,USD,,,,,,,,,,,,,WRX,,,,,,2022-01-25,450000000600010.0,,,,,,RMWL,,,,,,CYMB,,,,80000014.0,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,V2000,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028118297C,1000.0,10.0,EA,10.0,EA,10.0,EA,4500000006.0,10.0,,,S,,1000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,USD
250,USA1,4900000026,2022,1,W,,,,96,S,,,,H,,,,,100.0,100.0,,100.0,USD,,,,,,,,,,,,,WRX,,,,,,2022-01-25,450000001900010.0,,,,,,RMWL,,,,,,CYMB,,,,80000031.0,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,V2000,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028118297C,1000.0,10.0,EA,10.0,EA,10.0,EA,4500000019.0,10.0,,,S,,1000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,EUR
