mandt,vbeln,posnr,pstyv,ernam,erzet,erdat,matnr,matwa,matkl,werks,lgort,charg,lichn,kdmat,prodh,lfimg,meins,vrkme,umvkz,umvkn,ntgew,brgew,gewei,volum,voleh,kztlf,uebtk,uebto,untto,chspl,faksp,mbdat,lgmng,arktx,lgpbe,vbelv,posnv,vbtyv,vgsys,vgbel,vgpos,upflu,uepos,fkrel,ladgr,tragr,komkz,lgnum,lispl,lgtyp,lgpla,bwtex,bwart,bwlvs,kzdlg,bdart,plart,mtart,xchpf,xchar,vgref,posar,bwtar,sumbd,mtvfp,eannr,gsber,vkbur,vkgrp,vtweg,spart,grkor,fmeng,antlf,vbeaf,vbeav,stafo,wavwr,kzwi1,kzwi2,kzwi3,kzwi4,kzwi5,kzwi6,sobkz,aedat,ean11,kvgr1,kvgr2,kvgr3,kvgr4,kvgr5,mvgr1,mvgr2,mvgr3,mvgr4,mvgr5,vpzuo,vgtyp,rfvgtyp,kostl,kokrs,paobjnr,prctr,ps_psp_pnr,aufnr,posnr_pp,kdauf,kdpos,vpmat,vpwrk,prbme,umref,knttp,kzvbr,fipos,fistl,geber,pckpf,bedar_lf,cmpnt,kcmeng,kcbrgew,kcntgew,kcvolum,uecha,cuobj,cuobj_ch,anzsn,serail,kcgewei,kcvoleh,sernr,abrli,abart,abrvw,qplos,qtlos,nachl,magrv,objko,objpo,aeskd,shkzg,prosa,uepvw,empst,abtnr,koqui,stadat,aktnr,knumh_ch,prefe,exart,clint,chmvs,abeln,abelp,lfimg_flo,lgmng_flo,kcmeng_flo,kzumw,kmpmg,aurel,kpein,kmein,netpr,netwr,kowrr,kzbew,mfrgr,chhpv,abfor,abges,mbuhr,wktnr,wktps,j_1bcfop,j_1btaxlw1,j_1btaxlw2,j_1btxsdc,situa,rsnum,rspos,rsart,kannr,kzfme,profl,kcmengvme,kcmengvmef,kzbws,pspnr,eprio,rules,kzbef,mprof,ematn,lgbzo,handle,verurpos,lifexpos,noatp,nopck,rblvs,berid,bestq,umbsq,ummat,umwrk,umlgo,umcha,umbar,umsok,sonum,usonu,akkur,akmng,vkgru,shkzg_um,insmk,kzech,flgwm,berkz,hupos,nowab,konto,kzear,hsdat,vfdat,lfgja,lfbnr,lfpos,grund,fobwa,dlvtp,exbwr,bpmng,exvkw,cmpre_flt,kzpod,lfdez,umrev,podrel,kzuml,fkber,grant_nbr,kzwso,gmcontrol,posting_change,um_ps_psp_pnr,pre_vl_etens,spe_gen_elikz,spe_scrap_ind,spe_auth_number,spe_inspout_guid,spe_follow_up,spe_exp_date_ext,spe_exp_date_int,spe_auth_complet,ormng,spe_atp_tmstmp,spe_orig_sys,spe_lieffz,spe_imwrk,spe_lifexpos2,spe_except_code,spe_keep_qty,spe_alternate,spe_mat_subst,spe_struc,spe_apo_qntyfac,spe_apo_qntydiv,spe_herkl,spe_bxp_date_ext,spe_version,spe_compl_mvt,j_1btaxlw4,j_1btaxlw5,j_1btaxlw3,budget_pd,kbnkz,farr_reltype,sitkz,sgt_rcat,sgt_scat,fsh_season_year,fsh_season,fsh_collection,fsh_theme,fsh_kvgr6,fsh_kvgr7,fsh_kvgr8,fsh_kvgr9,fsh_kvgr10,fsh_vas_rel,fsh_vas_prnt_id,fsh_transaction,fsh_item_group,fsh_item,fsh_rsnum,fsh_rspos,cons_order,wrf_charstc1,wrf_charstc2,wrf_charstc3,operation_flag,is_deleted,recordstamp
250,180000946,10,ELN,GAIKWADPAWAR,06:26:03,2022-02-07,000000006666666666,,CONDIMENT,2000.0,2001.0,,,,,10.0,KG,KG,1.0,1.0,100.0,,KG,,,,,,,,,,10.0,paprika,,,,,,4500001073.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666666,,GW4AW00F7joX{zfhEdpbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-07 06:26:12.767174+00:00
250,180000947,10,ELN,GAIKWADPAWAR,06:34:34,2022-02-07,000000006666666666,,CONDIMENT,2000.0,2001.0,,,,,10.0,KG,KG,1.0,1.0,100.0,,KG,,,,,,,,,,10.0,paprika,,,,,,4500001074.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666666,,GW4AW00F7joX}01vshqbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-07 06:34:39.693024+00:00
250,180000028,10,ELN,VISHAKHA,07:29:02,2022-02-03,TEST,,DRY GOODS,1000.0,,,,,,,G,G,1.0,1.0,,,G,,,,,,,,,,,Chips,,,,,,4500000052.0,10.0,,,,1.0,1.0,,,,,,,101.0,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,,GW4AW00F7joXc5x08eRbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 07:29:06.681871+00:00
250,180000048,10,ELN,SHOBHITSAURA,06:00:31,2022-02-04,TEST CPG,,DRY GOODS,1000.0,1001.0,,,,,,EA,EA,1.0,1.0,,,KG,,,,,,,,,,,Test CPG,,,,,,4500000020.0,10.0,,,,1.0,1.0,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST CPG,,GW4AW00F7joXh}XUk3ibAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,B,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 06:00:41.742017+00:00
250,180000943,10,ELN,MOUNIKAPALI,05:57:37,2022-02-07,000000006666666666,,CONDIMENT,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,100.0,,KG,,,,,,,,,,10.0,paprika,,,,,,4500001068.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666666,,GW4AW00F7joX{ri}8fmbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-07 05:57:44.986589+00:00
250,180000950,10,ELN,GRAMANJINEYU,09:50:49,2022-02-22,000000006666666670,,CONDIMENT,1000.0,1001.0,,,,,13.0,KG,KG,1.0,1.0,130.0,,KG,,,,,,,,,,13.0,potatoes,,,,,,4500001094.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666670,,GW4AW00F7joa{9q}pV45Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-22 09:50:51.005879+00:00
250,180000955,10,ELN,KKALLAMADI,04:20:22,2022-02-23,000000006666666682,,CONDIMENT,1000.0,1001.0,,,,,90.0,KG,KG,1.0,1.0,900.0,,KG,,,,,,,,,,90.0,strawbery flovoring,,,,,,4500001188.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,90.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666682,,GW4AW00F7jobY}rOIAa5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-23 04:20:23.254969+00:00
250,180000957,10,ELN,KKALLAMADI,06:46:55,2022-02-23,000000006666666682,,CONDIMENT,1000.0,1001.0,,,,,17.0,KG,KG,1.0,1.0,170.0,,KG,,,,,,,,,,17.0,strawbery flovoring,,,,,,4500001189.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666682,,GW4AW00F7jobZeo4mRM5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-23 06:46:57.147270+00:00
250,180000959,10,ELN,GRAMANJINEYU,06:51:15,2022-02-24,000000006666666685,,CONDIMENT,1000.0,1001.0,,,,,143.0,KG,KG,1.0,1.0,1430.0,,KG,,,,,,,,,,143.0,metofluthrin,,,,,,4500001191.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,143.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666685,,GW4AW00F7jobfyKiRbH5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-24 06:51:18.120736+00:00
250,180000948,10,ELN,GAIKWADPAWAR,07:20:12,2022-02-07,000000008360373865,,DRY GOODS,2000.0,2001.0,,,,,10.0,KG,KG,1.0,1.0,100.0,,KG,,,,,,,,,,10.0,BBQ chips,,,,,,4500001076.0,10.0,,,,1.0,1.0,,,,,,,101.0,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000008360373865,,GW4AW00F7joX}Cnsxr3bAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-07 07:20:19.623716+00:00
250,180000952,10,ELN,SUMITSAXENA,12:46:50,2022-02-22,000000008360373865,,DRY GOODS,1000.0,1001.0,,,,,20.0,KG,KG,1.0,1.0,200.0,,KG,,,,,,,,,,20.0,BBQ chips,,,,,,4500001097.0,10.0,,,,1.0,1.0,,,,,,,101.0,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000008360373865,,GW4AW00F7joa{x0UUqA5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-22 12:46:51.512283+00:00
250,180000953,10,ELN,MALVIYAH,12:53:08,2022-02-22,000000008360373865,,DRY GOODS,1000.0,1001.0,,,,,20.0,KG,KG,1.0,1.0,200.0,,KG,,,,,,,,,,20.0,BBQ chips,,,,,,4500001098.0,10.0,,,,1.0,1.0,,,,,,,101.0,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000008360373865,,GW4AW00F7joa{ynK1LhbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-22 12:53:15.388377+00:00
250,180000958,10,ELN,SUMITSAXENA,07:34:06,2022-02-23,000000008360373865,,DRY GOODS,1000.0,1001.0,,,,,20.0,KG,KG,1.0,1.0,200.0,,KG,,,,,,,,,,20.0,BBQ chips,,,,,,4500001097.0,10.0,,,,1.0,1.0,,,,,,,101.0,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000008360373865,,GW4AW00F7jobZrzeFQC5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-23 07:34:08.158431+00:00
250,180032972,10,ELN,BHUSHAN,10:59:02,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,18698039.0,KG,KG,1.0,1.0,186980390.0,,KG,,,,,,,,,,18698039.0,sugar,,,,,,4500036200.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18698039.0,18698039.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeBrTXv55Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,18698039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 10:59:04.115569+00:00
250,180032973,10,ELN,BHUSHAN,11:12:26,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,15523000.0,KG,KG,1.0,1.0,155230000.0,,KG,,,,,,,,,,15523000.0,sugar,,,,,,4500036201.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15523000.0,15523000.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbBIoF5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,15523000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032974,10,ELN,BHUSHAN,11:12:26,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,15857068.0,KG,KG,1.0,1.0,158570680.0,,KG,,,,,,,,,,15857068.0,sugar,,,,,,4500036202.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15857068.0,15857068.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbBIoHbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,15857068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032975,10,ELN,BHUSHAN,11:12:27,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,24052935.0,KG,KG,1.0,1.0,240529350.0,,KG,,,,,,,,,,24052935.0,sugar,,,,,,4500036203.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24052935.0,24052935.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbBIoK5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,24052935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032976,10,ELN,BHUSHAN,11:12:27,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,19647919.0,KG,KG,1.0,1.0,196479190.0,,KG,,,,,,,,,,19647919.0,sugar,,,,,,4500036204.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19647919.0,19647919.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbBIoMbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,19647919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032977,10,ELN,BHUSHAN,11:12:27,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,21989832.0,KG,KG,1.0,1.0,219898320.0,,KG,,,,,,,,,,21989832.0,sugar,,,,,,4500036205.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21989832.0,21989832.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbBIoP5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,21989832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032978,10,ELN,BHUSHAN,11:12:27,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,21927761.0,KG,KG,1.0,1.0,219277610.0,,KG,,,,,,,,,,21927761.0,sugar,,,,,,4500036206.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21927761.0,21927761.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbBIoRbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,21927761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032979,10,ELN,BHUSHAN,11:12:27,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,16190839.0,KG,KG,1.0,1.0,161908390.0,,KG,,,,,,,,,,16190839.0,sugar,,,,,,4500036207.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16190839.0,16190839.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbBIoU5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,16190839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032980,10,ELN,BHUSHAN,11:12:27,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,14850984.0,KG,KG,1.0,1.0,148509840.0,,KG,,,,,,,,,,14850984.0,sugar,,,,,,4500036208.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850984.0,14850984.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbBIoWbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,14850984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032981,10,ELN,BHUSHAN,11:12:27,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,20669185.0,KG,KG,1.0,1.0,206691850.0,,KG,,,,,,,,,,20669185.0,sugar,,,,,,4500036209.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20669185.0,20669185.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbBIoZ5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,20669185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032982,10,ELN,BHUSHAN,11:12:27,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,14246491.0,KG,KG,1.0,1.0,142464910.0,,KG,,,,,,,,,,14246491.0,sugar,,,,,,4500047055.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14246491.0,14246491.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMA0bAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,14246491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032983,10,ELN,BHUSHAN,11:12:28,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,23383199.0,KG,KG,1.0,1.0,233831990.0,,KG,,,,,,,,,,23383199.0,sugar,,,,,,4500047054.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23383199.0,23383199.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMA35Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,23383199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032984,10,ELN,BHUSHAN,11:12:28,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,18031237.0,KG,KG,1.0,1.0,180312370.0,,KG,,,,,,,,,,18031237.0,sugar,,,,,,4500047053.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18031237.0,18031237.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMA5bAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,18031237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
