mandt,vbeln,erdat,erzet,ernam,angdt,bnddt,audat,vbtyp,trvog,auart,augru,gwldt,submi,lifsk,faksk,netwr,waerk,vkorg,vtweg,spart,vkgrp,vkbur,gsber,gskst,guebg,gueen,knumv,vdatu,vprgr,autlf,vbkla,vbklt,kalsm,vsbed,fkara,awahr,ktext,bstnk,bsark,bstdk,bstzd,ihrez,bname,telf1,mahza,mahdt,kunnr,kostl,stafo,stwae,aedat,kvgr1,kvgr2,kvgr3,kvgr4,kvgr5,knuma,kokrs,ps_psp_pnr,kurst,kkber,knkli,grupp,sbgrp,ctlpc,cmwae,cmfre,cmnup,cmngv,amtbl,hityp_pr,abrvw,abdis,vgbel,objnr,bukrs_vf,taxk1,taxk2,taxk3,taxk4,taxk5,taxk6,taxk7,taxk8,taxk9,xblnr,zuonr,vgtyp,kalsm_ch,agrzr,aufnr,qmnum,vbeln_grp,scheme_grp,abruf_part,abhod,abhov,abhob,rplnr,vzeit,stceg_l,landtx,xegdr,enqueue_grp,dat_fzau,fmbdat,vsnmr_v,handle,proli,cont_dg,crm_guid,upd_tmstmp,msr_id,tm_ctrl_key,handoverloc,dataaging,glo_log_ref1_hd,psm_budat,fsh_kvgr6,fsh_kvgr7,fsh_kvgr8,fsh_kvgr9,fsh_kvgr10,fsh_rereg,fsh_cq_check,fsh_vrsn_status,fsh_transaction,fsh_vas_cg,fsh_candate,fsh_ss,fsh_os_stg_change,swenr,smenr,phase,mtlaur,stage,hb_cont_reason,hb_expdate,hb_resdate,mill_appl_id,tas,betc,mod_allow,cancel_allow,pay_method,bpn,rep_freq,logsysb,kalcd,multi,sppaym,wtysc_clm_hdr,operation_flag,is_deleted,recordstamp
800,17745,2015-11-05,08:04:07,I306857,,,2015-11-05,C,0,TA,,,,,,180.0,CNY,2800,10,00,,,,,,,91232,2015-11-06,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-06,,051MXMaN7jMWyMnICQzhIG,,,,20151105070412.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,17748,2015-11-05,08:29:39,RFCHYBRIS,,,2015-11-05,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91235,2015-11-06,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-06,,051MXMaN7jMWyTxwvKHBIG,,,,20151110055410.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17749,2015-11-05,09:22:20,I048863,,,2015-11-05,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91236,2015-11-06,1,,,,RVAA01,1,F2,100,,1122,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-06,,051MXMaN7jMWyieuh2mBIG,,,,20151105082225.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17750,2015-11-05,10:06:54,I048863,,,2015-11-05,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91238,2015-11-06,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-06,,051MXMaN7jMWyv5f{q0hIG,,,,20151105090658.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,17751,2015-11-05,12:28:03,RFCHYBRIS,,,2015-11-05,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91241,2015-11-06,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-06,,051MXMaN7jMWzWZQszGBIG,,,,20151110055412.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17752,2015-11-05,15:24:42,I048863,,,2015-11-05,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91242,2015-11-06,1,,,,RVAA01,1,F2,100,,1122,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-06,,051MXMaN7jMW{Hv6uSqBIG,,,,20151105142448.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17753,2015-11-05,15:38:04,I048863,,,2015-11-05,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91243,2015-11-06,1,,,,RVAA01,1,F2,100,,1111,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-06,,051MXMaN7jMW{LcId}dBIG,,,,20151105143813.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17754,2015-11-05,15:46:58,I048863,,,2015-11-05,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91244,2015-11-06,1,,,,RVAA01,1,F2,100,,1111,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-06,,051MXMaN7jMW{O7EYoVBIG,,,,20151105144725.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17755,2015-11-05,16:05:04,RFCHYBRIS,,,2015-11-05,C,0,TA,,,,,,93.0,CNY,2800,10,00,,,,,,,91245,2015-11-06,1,,,,RVAA01,1,F2,100,,1234,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-06,,051MXMaN7jMW{TBQVfUhIG,,,,20151110055414.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17756,2015-11-05,16:05:37,RFCHYBRIS,,,2015-11-05,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91247,2015-11-06,1,,,,RVAA01,1,F2,100,,1234,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-06,,051MXMaN7jMW{TLNsjzhIG,,,,20151110055416.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17757,2015-11-05,16:11:56,RFCHYBRIS,,,2015-11-05,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91249,2015-11-06,1,,,,RVAA01,1,F2,100,,12345678,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-06,,051MXMaN7jMW{V6KKvshIG,,,,20151105152852.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17759,2015-11-06,04:38:38,RFCHYBRIS,,,2015-11-06,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91262,2015-11-07,1,,,,RVAA01,1,F2,100,,1234567890987654,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-06,,051MXMaN7kMXXljsFV3SOW,,,,20151110055418.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17760,2015-11-09,03:38:13,RFCHYBRIS,,,2015-11-09,C,0,TA,,,,,,,CNY,2800,10,00,,,,,,,91278,2015-11-10,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-10,,051MXMaN7kMXqLsX3nuk9m,,,,20151109024724.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,17770,2015-11-09,08:54:22,I304043,,,2015-11-09,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91295,2015-11-10,1,,,,RVAA01,1,F2,100,,C2FTEST15,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-10,,051MXMaN7kMXrkBBPPDk9m,,,,20151109075530.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17845,2015-11-09,11:16:21,RFCHYBRIS,,,2015-11-09,C,0,TA,,,,,,140.0,CNY,2800,10,00,,,,,,,91440,2015-11-10,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-10,,051MXMaN7kMXsLr1rYnE9m,,,,20151110055420.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17846,2015-11-09,11:35:45,RFCHYBRIS,,,2015-11-09,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91441,2015-11-10,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-10,,051MXMaN7kMXsRH5XjGE9m,,,,20151109103624.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,17863,2015-11-09,18:28:44,RFCHYBRIS,,,2015-11-09,C,0,TA,,,,,,140.0,CNY,2800,10,00,,,,,,,91460,2015-11-10,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-10,,051MXMaN7kMXuEfPU3hk9m,,,,20151110055422.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17864,2015-11-09,18:56:04,RFCHYBRIS,,,2015-11-09,C,0,TA,,,,,,140.0,CNY,2800,10,00,,,,,,,91461,2015-11-10,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-10,,051MXMaN7kMXuMIcjkkk9m,,,,20151110055424.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17865,2015-11-10,03:48:21,RFCHYBRIS,,,2015-11-10,C,0,TA,,,,,,140.0,CNY,2800,10,00,,,,,,,91462,2015-11-11,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-11,,051MXMaN7kMXwh0LPDqE9m,,,,20151110055425.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17866,2015-11-10,03:49:32,RFCHYBRIS,,,2015-11-10,C,0,TA,,,,,,140.0,CNY,2800,10,00,,,,,,,91463,2015-11-11,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-11,,051MXMaN7kMXwhLDbr6k9m,,,,20151110034000.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,17867,2015-11-10,04:40:02,RFCHYBRIS,,,2015-11-10,C,0,TA,,,,,,140.0,CNY,2800,10,00,,,,,,,91464,2015-11-11,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-11,,051MXMaN7kMXwvSMebTE9m,,,,20151110055427.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17868,2015-11-10,06:13:28,RFCHYBRIS,,,2015-11-10,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91465,2015-11-11,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-11,,051MXMaN7kMXxJYdjjrk9m,,,,20151110051431.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,17869,2015-11-10,06:14:33,RFCHYBRIS,,,2015-11-10,C,0,TA,,,,,,140.0,CNY,2800,10,00,,,,,,,91466,2015-11-11,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-11,,051MXMaN7kMXxJsdfqUk9m,,,,20151110052441.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
