mandt,vbeln,ernam,erzet,erdat,bzirk,vstel,vkorg,lfart,autlf,kzazu,wadat,lddat,tddat,lfdat,kodat,ablad,inco1,inco2,expkz,route,faksk,lifsk,vbtyp,knfak,tpqua,tpgrp,lprio,vsbed,kunnr,kunag,kdgrp,stzkl,stzzu,btgew,ntgew,gewei,volum,voleh,anzpk,berot,lfuhr,grulg,lstel,tragr,fkarv,fkdat,perfk,routa,stafo,kalsm,knumv,waerk,vkbur,vbeak,zukrl,verur,commn,stwae,stcur,exnum,aenam,aedat,lgnum,lispl,vkoiv,vtwiv,spaiv,fkaiv,pioiv,fkdiv,kuniv,kkber,knkli,grupp,sbgrp,ctlpc,cmwae,amtbl,bolnr,lifnr,traty,traid,cmfre,cmngv,xabln,bldat,wadat_ist,trspg,tpsid,lifex,ternr,kalsm_ch,klief,kalsp,knump,netwr,aulwe,werks,lcnum,abssc,kouhr,tduhr,lduhr,wauhr,lgtor,lgbzo,akwae,akkur,akprz,proli,xblnr,handle,tsegfl,tsegtp,tzonis,tzonrc,cont_dg,verursys,kzwab,vlstk,tcode,vsart,trmtyp,sdabw,vbund,xwoff,dirta,prvbe,folar,podat,potim,vganz,imwrk,spe_loekz,spe_loc_seq,spe_acc_app_sts,spe_shp_inf_sts,spe_ret_canc,spe_wauhr_ist,spe_wazone_ist,spe_rev_vlstk,spe_le_scenario,spe_orig_sys,spe_chng_sys,spe_georoute,spe_georouteind,spe_carrier_ind,spe_gts_rel,spe_gts_rt_cde,spe_rel_tmstmp,spe_unit_system,spe_inv_bfr_gi,spe_qi_status,spe_red_ind,sakes,spe_lifex_type,spe_ttype,spe_pro_number,loc_guid,spe_billing_ind,printer_profile,msr_active,prtnr,stge_loc_change,tm_ctrl_key,dlv_split_initia,dlv_version,handoverloc,handoverdate,handovertime,handovertzone,incov,inco2_l,inco3_l,bev1_luleinh,bev1_rpfaess,bev1_rpkist,bev1_rpcont,bev1_rpsonst,bev1_rpflgnr,borgr_grp,fsh_transaction,fsh_vas_last_item,fsh_vas_cg,operation_flag,is_deleted,recordstamp
250,180003376,MOUNIKAPALI,08:29:12,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOKbDjabAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:12.197544+00:00
250,180003377,MOUNIKAPALI,08:29:12,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOKbDjd5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:12.468231+00:00
250,180003386,MOUNIKAPALI,08:29:13,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOLBOxE5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:13.354361+00:00
250,180003397,MOUNIKAPALI,08:29:14,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOLBOxfbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:14.617869+00:00
250,180003398,MOUNIKAPALI,08:29:14,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOLBOxi5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:14.617869+00:00
250,180003399,MOUNIKAPALI,08:29:14,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOLBOxkbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:14.617869+00:00
250,180003406,MOUNIKAPALI,08:29:15,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOLnUO85Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:15.602167+00:00
250,180003415,MOUNIKAPALI,08:29:16,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOLnUOUbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:16.266792+00:00
250,180003416,MOUNIKAPALI,08:29:16,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOLnUOX5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:16.644133+00:00
250,180003417,MOUNIKAPALI,08:29:16,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOLnUOZbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:16.644133+00:00
250,180003424,MOUNIKAPALI,08:29:17,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOMNkr0bAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:17.217898+00:00
250,180003435,MOUNIKAPALI,08:29:18,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOMNkrS5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:18.442036+00:00
250,180003436,MOUNIKAPALI,08:29:18,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOMNkrUbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:18.759013+00:00
250,180003437,MOUNIKAPALI,08:29:18,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOMNkrX5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:18.759013+00:00
250,180003442,MOUNIKAPALI,08:29:19,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOM{GBQbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:19.357836+00:00
250,180003453,MOUNIKAPALI,08:29:20,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOM{GBs5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:20.599249+00:00
250,180003454,MOUNIKAPALI,08:29:20,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOM{GBubAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:20.599249+00:00
250,180003460,MOUNIKAPALI,08:29:20,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOM{GC7bAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:21.187010+00:00
250,180003461,MOUNIKAPALI,08:29:21,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYONa4idbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:21.187010+00:00
250,180003462,MOUNIKAPALI,08:29:21,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYONa4ig5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:21.572219+00:00
250,180003469,MOUNIKAPALI,08:29:21,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYONa4ixbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:22.201098+00:00
250,180003478,MOUNIKAPALI,08:29:23,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOOA6yU5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:23.427859+00:00
250,180003479,MOUNIKAPALI,08:29:23,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOOA6yWbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:23.427859+00:00
250,180003480,MOUNIKAPALI,08:29:23,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOOA6yZ5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:23.707846+00:00
250,180003487,MOUNIKAPALI,08:29:24,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOOA6yqbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:24.286853+00:00
250,180003498,MOUNIKAPALI,08:29:25,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOOmbDfbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:25.456688+00:00
250,180003500,MOUNIKAPALI,08:29:25,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOOmbDkbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:25.758558+00:00
250,180003501,MOUNIKAPALI,08:29:25,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOOmbDn5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:25.758558+00:00
250,180003502,MOUNIKAPALI,08:29:25,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOOmbDpbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:26.054358+00:00
250,180003509,MOUNIKAPALI,08:29:26,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOOmbE55Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:26.612343+00:00
