mandt,vbeln,posnr,matnr,matwa,pmatn,charg,matkl,arktx,pstyv,posar,lfrel,fkrel,uepos,grpos,abgru,prodh,zwert,zmeng,zieme,umziz,umzin,meins,smeng,ablfz,abdat,absfz,posex,kdmat,kbver,kever,vkgru,vkaus,grkor,fmeng,uebtk,uebto,untto,faksp,atpkz,rkfkf,spart,gsber,netwr,waerk,antlf,kztlf,chspl,kwmeng,lsmeng,kbmeng,klmeng,vrkme,umvkz,umvkn,brgew,ntgew,gewei,volum,voleh,vbelv,posnv,vgbel,vgpos,voref,upflu,erlre,lprio,werks,lgort,vstel,route,stkey,stdat,stlnr,stpos,awahr,erdat,ernam,erzet,taxm1,taxm2,taxm3,taxm4,taxm5,taxm6,taxm7,taxm8,taxm9,vbeaf,vbeav,vgref,netpr,kpein,kmein,shkzg,sktof,mtvfp,sumbd,kondm,ktgrm,bonus,provg,eannr,prsok,bwtar,bwtex,xchpf,xchar,lfmng,stafo,wavwr,kzwi1,kzwi2,kzwi3,kzwi4,kzwi5,kzwi6,stcur,aedat,ean11,fixmg,prctr,mvgr1,mvgr2,mvgr3,mvgr4,mvgr5,kmpmg,sugrd,sobkz,vpzuo,paobjnr,ps_psp_pnr,aufnr,vpmat,vpwrk,prbme,umref,knttp,kzvbr,sernr,objnr,abgrs,bedae,cmpre,cmtfg,cmpnt,cmkua,cuobj,cuobj_ch,cepok,koupd,serail,anzsn,nachl,magrv,mprok,vgtyp,prosa,uepvw,kalnr,klvar,sposn,kowrr,stadat,exart,prefe,knumh,clint,chmvs,stlty,stlkn,stpoz,stman,zschl_k,kalsm_k,kalvar,kosch,upmat,ukonm,mfrgr,plavo,kannr,cmpre_flt,abfor,abges,j_1bcfop,j_1btaxlw1,j_1btaxlw2,j_1btxsdc,wktnr,wktps,skopf,kzbws,wgru1,wgru2,knuma_pi,knuma_ag,kzfme,lstanr,techs,mwsbp,berid,pctrf,logsys_ext,j_1btaxlw3,j_1btaxlw4,j_1btaxlw5,stockloc,sloctype,msr_ret_reason,msr_refund_code,msr_approv_block,nrab_knumh,trmrisk_relevant,sgt_rcat,handoverloc,handoverdate,handovertime,tc_aut_det,manual_tc_reason,fiscal_incentive,tax_subject_st,fiscal_incentive_id,spcsto,dataaging,revacc_refid,revacc_reftype,session_creation_date,session_creation_time,glo_log_ref1_it,bev1_srfund,aufpl_olc,aplzl_olc,ferc_ind,fsh_season_year,fsh_season,fsh_collection,fsh_theme,fsh_crsd,fsh_searef,fsh_candate,fsh_psm_pfm_split,fsh_vas_rel,fsh_vas_prnt_id,fsh_transaction,fsh_item_group,fsh_item,fsh_vasref,fsh_grid_cond_rec,fsh_pqr_uepos,kostl,fonds,fistl,fkber,grant_nbr,budget_pd,iuid_relevant,mill_se_gposn,prs_objnr,prs_sd_spsnr,prs_work_period,tas,betc,mod_allow,cancel_allow,pay_method,bpn,rep_freq,fmfgus_key,pargb,aufpl_oaa,aplzl_oaa,wrf_charstc1,wrf_charstc2,wrf_charstc3,arsnum,arspos,wtysc_clmitem,operation_flag,is_deleted,recordstamp
800,21100,10,FI9-PRD-M123,FI9-PRD-M123,,,FIOMRP3,Portable DVD Player PDP-123,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:17:27,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021100000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,21104,10,FI9-PRD-M124,FI9-PRD-M124,,,FIOMRP3,Portable DVD Player PDP-124,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:17:29,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021104000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,21104,10,FI9-PRD-M124,FI9-PRD-M124,,,FIOMRP3,Portable DVD Player PDP-124,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:17:29,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021104000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,21395,10,FIO-PRD-M121,FIO-PRD-M121,,,FIOMRP3,Portable DVD Player PDP-121,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:31:24,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021395000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,21395,10,FIO-PRD-M121,FIO-PRD-M121,,,FIOMRP3,Portable DVD Player PDP-121,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:31:24,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021395000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,21399,10,FIO-PRD-M122,FIO-PRD-M122,,,FIOMRP3,Portable DVD Player PDP-122,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:31:27,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021399000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,21399,10,FIO-PRD-M122,FIO-PRD-M122,,,FIOMRP3,Portable DVD Player PDP-122,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:31:27,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021399000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,21403,10,FIO-PRD-M123,FIO-PRD-M123,,,FIOMRP3,Portable DVD Player PDP-123,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:31:29,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021403000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,21403,10,FIO-PRD-M123,FIO-PRD-M123,,,FIOMRP3,Portable DVD Player PDP-123,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:31:29,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021403000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,21407,10,FIO-PRD-M124,FIO-PRD-M124,,,FIOMRP3,Portable DVD Player PDP-124,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:31:33,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021407000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,21407,10,FIO-PRD-M124,FIO-PRD-M124,,,FIOMRP3,Portable DVD Player PDP-124,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:31:33,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021407000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,21698,10,MRP-PRD-M121,MRP-PRD-M121,,,FIOMRP3,Portable DVD Player PDP-121,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:44:58,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021698000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,21698,10,MRP-PRD-M121,MRP-PRD-M121,,,FIOMRP3,Portable DVD Player PDP-121,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:44:58,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021698000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,21702,10,MRP-PRD-M122,MRP-PRD-M122,,,FIOMRP3,Portable DVD Player PDP-122,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:45:01,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021702000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,21702,10,MRP-PRD-M122,MRP-PRD-M122,,,FIOMRP3,Portable DVD Player PDP-122,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:45:01,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021702000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,21706,10,MRP-PRD-M123,MRP-PRD-M123,,,FIOMRP3,Portable DVD Player PDP-123,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:45:03,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021706000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,21706,10,MRP-PRD-M123,MRP-PRD-M123,,,FIOMRP3,Portable DVD Player PDP-123,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:45:03,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021706000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,21710,10,MRP-PRD-M124,MRP-PRD-M124,,,FIOMRP3,Portable DVD Player PDP-124,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:45:07,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021710000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,21710,10,MRP-PRD-M124,MRP-PRD-M124,,,FIOMRP3,Portable DVD Player PDP-124,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,750.0,EUR,9.0,,,75.0,75.0,,,PC,1.0,1.0,,75.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-07,MRPUSER,00:45:07,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,750.0,750.0,750.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000021710000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,18654,10,FI1-NAV-001001,FI1-NAV-001001,,,FIOMRP5,USB Charger 230V,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,2300.0,EUR,9.0,,,230.0,230.0,230.0,230.0,PC,1.0,1.0,,230.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:29,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,2300.0,2300.0,2300.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018654000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,18653,10,FI1-NAV-001001,FI1-NAV-001001,,,FIOMRP5,USB Charger 230V,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,650.0,EUR,9.0,,,65.0,65.0,65.0,65.0,PC,1.0,1.0,,65.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:28,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,650.0,650.0,650.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018653000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,18654,10,FI1-NAV-001001,FI1-NAV-001001,,,FIOMRP5,USB Charger 230V,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,2300.0,EUR,9.0,,,230.0,230.0,230.0,230.0,PC,1.0,1.0,,230.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:29,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,2300.0,2300.0,2300.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018654000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,18655,10,FI1-NAV-001001,FI1-NAV-001001,,,FIOMRP5,USB Charger 230V,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,3650.0,EUR,9.0,,,365.0,365.0,365.0,365.0,PC,1.0,1.0,,365.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:29,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,3650.0,3650.0,3650.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018655000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,18653,10,FI1-NAV-001001,FI1-NAV-001001,,,FIOMRP5,USB Charger 230V,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,650.0,EUR,9.0,,,65.0,65.0,65.0,65.0,PC,1.0,1.0,,65.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:28,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,650.0,650.0,650.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018653000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
